elapsed_s,voltage_V,current_A,temp_bat1_C,soc_cc_pct,soc_jk_pct,soc_ekf_pct,err_jk_pct,err_ekf_pct,v_pred_V
1438.865,26.542,4.92,28.6,39.21,40.0,39.4996,-0.79,-0.2896,26.53963
1439.796,26.542,4.88,28.6,39.2161,40.0,39.5058,-0.7839,-0.2897,26.53816
1440.815,26.541,4.88,28.6,39.2227,40.0,39.5125,-0.7773,-0.2898,26.53875
1441.832,26.541,4.88,28.6,39.2294,40.0,39.5192,-0.7706,-0.2899,26.53779
1442.857,26.539,4.84,28.7,39.236,40.0,39.5259,-0.764,-0.2899,26.53686
1443.802,26.541,4.88,28.6,39.2421,40.0,39.5322,-0.7579,-0.29,26.53693
1444.818,26.544,4.84,28.6,39.2487,40.0,39.5392,-0.7513,-0.2905,26.53689
1445.825,26.541,4.88,28.7,39.2553,40.0,39.5457,-0.7447,-0.2905,26.54162
1446.858,26.542,4.88,28.6,39.262,40.0,39.5526,-0.738,-0.2906,26.53777
1447.877,26.541,4.84,28.7,39.2686,40.0,39.5593,-0.7314,-0.2907,26.53787
1448.811,26.541,4.84,28.7,39.2746,40.0,39.5654,-0.7254,-0.2907,26.53803
1449.817,26.542,4.88,28.7,39.2812,40.0,39.572,-0.7188,-0.2908,26.53872
1450.841,26.544,4.92,28.7,39.2879,40.0,39.5789,-0.7121,-0.291,26.53968
1451.869,26.545,4.88,28.7,39.2946,40.0,39.5858,-0.7054,-0.2912,26.53985
1452.815,26.544,4.92,28.6,39.3008,40.0,39.592,-0.6992,-0.2912,26.54286
1453.818,26.545,4.88,28.7,39.3074,40.0,39.5988,-0.6926,-0.2914,26.53995
1454.838,26.545,4.88,28.7,39.314,40.0,39.6055,-0.686,-0.2915,26.54173
1455.86,26.545,4.88,28.6,39.3207,40.0,39.6123,-0.6793,-0.2916,26.54173
1456.887,26.542,4.88,28.7,39.3274,40.0,39.619,-0.6726,-0.2916,26.54172
1457.824,26.545,4.88,28.7,39.3335,40.0,39.6253,-0.6665,-0.2919,26.53908
1458.833,26.545,4.92,28.6,39.3401,40.0,39.632,-0.6599,-0.2919,26.54268
1459.854,26.545,4.84,28.6,39.3467,40.0,39.6388,-0.6533,-0.2921,26.53999
1460.882,26.545,4.84,28.6,39.3534,40.0,39.6456,-0.6466,-0.2922,26.54169
1461.829,26.545,4.88,28.7,39.3595,40.0,39.6518,-0.6405,-0.2922,26.54286
1462.836,26.544,4.88,28.7,39.3661,40.0,39.6584,-0.6339,-0.2923,26.54181
1463.851,26.547,4.88,28.7,39.3727,40.0,39.6653,-0.6273,-0.2926,26.54081
1464.871,26.547,4.88,28.6,39.3794,40.0,39.672,-0.6206,-0.2927,26.54372
1465.903,26.547,4.92,28.7,39.3861,40.0,39.6788,-0.6139,-0.2927,26.5446
1466.925,26.545,4.88,28.6,39.3928,40.0,39.6855,-0.6072,-0.2927,26.54287
1467.843,26.545,4.88,28.6,39.3988,40.0,39.6916,-0.6012,-0.2928,26.54211
1468.865,26.547,4.88,28.6,39.4054,40.0,39.6984,-0.5946,-0.293,26.54179
1469.896,26.547,4.88,28.6,39.4122,40.0,39.7052,-0.5878,-0.2931,26.54371
1470.916,26.548,4.88,28.6,39.4188,40.0,39.712,-0.5812,-0.2932,26.54375
1471.849,26.547,4.88,28.7,39.4249,40.0,39.7181,-0.5751,-0.2933,26.545
1472.863,26.547,4.88,28.6,39.4315,40.0,39.7248,-0.5685,-0.2933,26.54379
1473.89,26.547,4.88,28.6,39.4382,40.0,39.7316,-0.5618,-0.2934,26.54374
1474.911,26.548,4.88,28.7,39.4448,40.0,39.7384,-0.5552,-0.2936,26.54377
1475.853,26.548,4.88,28.7,39.451,40.0,39.7446,-0.549,-0.2936,26.54499
1476.858,26.548,4.92,28.6,39.4576,40.0,39.7513,-0.5424,-0.2937,26.5457
1477.876,26.548,4.88,28.7,39.4642,40.0,39.758,-0.5358,-0.2938,26.5439
1478.907,26.55,4.88,28.7,39.4709,40.0,39.7649,-0.5291,-0.294,26.54472
1479.93,26.55,4.88,28.7,39.4776,40.0,39.7717,-0.5224,-0.2941,26.5467
1480.86,26.55,4.88,28.7,39.4837,40.0,39.7778,-0.5163,-0.2941,26.54701
1481.871,26.547,4.92,28.6,39.4903,40.0,39.7845,-0.5097,-0.2941,26.54766
1482.895,26.548,4.88,28.7,39.497,40.0,39.7913,-0.503,-0.2943,26.54294
1483.922,26.547,4.88,28.7,39.5037,40.0,39.798,-0.4963,-0.2944,26.54475
1484.861,26.55,4.84,28.7,39.5098,40.0,39.8045,-0.4902,-0.2947,26.54316
1485.97,26.55,4.88,28.6,39.517,40.0,39.8117,-0.483,-0.2948,26.54731
1486.892,26.55,4.88,28.6,39.523,40.0,39.8178,-0.477,-0.2948,26.54706
1487.925,26.548,4.92,28.7,39.5298,40.0,39.8246,-0.4702,-0.2948,26.54761
1488.937,26.551,4.88,28.7,39.5364,40.0,39.8316,-0.4636,-0.2952,26.54398
1489.876,26.548,4.92,28.7,39.5425,40.0,39.8377,-0.4575,-0.2952,26.54888
1490.88,26.551,4.92,28.7,39.5491,40.0,39.8446,-0.4509,-0.2954,26.54491
1491.912,26.548,4.88,28.7,39.5559,40.0,39.8513,-0.4441,-0.2955,26.54683
1492.933,26.548,4.88,28.7,39.5625,40.0,39.8581,-0.4375,-0.2955,26.54482
1493.962,26.55,4.88,28.7,39.5692,40.0,39.865,-0.4308,-0.2957,26.54479
1494.889,26.548,4.88,28.7,39.5753,40.0,39.871,-0.4247,-0.2957,26.54706
1495.902,26.548,4.92,28.7,39.5819,40.0,39.8777,-0.4181,-0.2958,26.54576
1496.931,26.548,4.92,28.7,39.5887,40.0,39.8845,-0.4113,-0.2958,26.54485
1497.954,26.548,4.88,28.7,39.5954,40.0,39.8913,-0.4046,-0.296,26.54396
1498.976,26.551,4.88,28.7,39.602,40.0,39.8982,-0.398,-0.2962,26.54483
1499.901,26.551,4.88,28.7,39.608,40.0,39.9043,-0.392,-0.2963,26.54806
1500.918,26.55,4.88,28.6,39.6147,40.0,39.911,-0.3853,-0.2963,26.54779
1501.942,26.551,4.88,28.7,39.6213,40.0,39.9178,-0.3787,-0.2964,26.5468
1502.969,26.55,4.84,28.7,39.628,40.0,39.9245,-0.372,-0.2965,26.54686
1503.907,26.551,4.88,28.7,39.6341,40.0,39.9307,-0.3659,-0.2966,26.54793
1504.919,26.554,4.88,28.7,39.6407,40.0,39.9375,-0.3593,-0.2968,26.54782
1505.936,26.554,4.88,28.7,39.6473,40.0,39.9442,-0.3527,-0.2969,26.55073
1506.96,26.553,4.88,28.7,39.654,40.0,39.9509,-0.346,-0.2969,26.55072
1507.909,26.55,4.88,28.7,39.6602,40.0,39.9571,-0.3398,-0.2969,26.54999
1508.91,26.55,4.92,28.7,39.6668,40.0,39.9637,-0.3332,-0.297,26.54781
1509.932,26.553,4.88,28.7,39.6734,40.0,39.9707,-0.3266,-0.2973,26.54597
1510.957,26.554,4.92,28.7,39.6802,40.0,39.9776,-0.3198,-0.2974,26.55064
1511.979,26.554,4.92,28.7,39.6869,40.0,39.9843,-0.3131,-0.2975,26.55078
1512.918,26.554,4.88,28.7,39.693,40.0,39.9906,-0.307,-0.2976,26.55015
1513.921,26.554,4.88,28.7,39.6995,40.0,39.9972,-0.3005,-0.2976,26.55081
1514.951,26.557,4.92,28.7,39.7063,40.0,40.0041,-0.2937,-0.2978,26.5516
1515.971,26.553,4.88,28.7,39.7129,40.0,40.0108,-0.2871,-0.2978,26.55277
1516.999,26.554,4.92,28.7,39.7197,40.0,40.0176,-0.2803,-0.2979,26.55062
1518.022,26.553,4.92,28.7,39.7264,40.0,40.0244,-0.2736,-0.2979,26.55074
1518.949,26.553,4.92,28.7,39.7325,40.0,40.0305,-0.2675,-0.298,26.55007
1519.966,26.551,4.88,28.6,39.7391,40.0,40.0372,-0.2609,-0.298,26.54889
1520.991,26.553,4.88,28.7,39.7458,40.0,40.044,-0.2542,-0.2982,26.54778
1522.019,26.553,4.88,28.7,39.7525,40.0,40.0508,-0.2475,-0.2983,26.54971
1522.95,26.554,4.92,28.7,39.7586,40.0,40.057,-0.2414,-0.2983,26.55092
1523.965,26.554,4.88,28.7,39.7653,40.0,40.0637,-0.2347,-0.2985,26.54988
1524.986,26.554,4.88,28.7,39.7719,40.0,40.0704,-0.2281,-0.2985,26.55072
1526.008,26.554,4.88,28.7,39.7786,40.0,40.0772,-0.2214,-0.2986,26.55073
1527.03,26.554,4.88,28.7,39.7852,40.0,40.0839,-0.2148,-0.2987,26.55073
1527.962,26.557,4.88,28.7,39.7913,40.0,40.0902,-0.2087,-0.2989,26.55101
1528.978,26.556,4.88,28.6,39.7979,40.0,40.0969,-0.2021,-0.2989,26.55367
1530.003,26.556,4.88,28.7,39.8046,40.0,40.1036,-0.1954,-0.299,26.55269
1531.026,26.559,4.88,28.7,39.8113,40.0,40.1105,-0.1887,-0.2992,26.55269
1531.967,26.559,4.88,28.7,39.8174,40.0,40.1167,-0.1826,-0.2993,26.55588
1532.975,26.556,4.88,28.7,39.824,40.0,40.1233,-0.176,-0.2993,26.55568
1533.993,26.559,4.88,28.7,39.8306,41.0,40.1302,-1.1694,-0.2996,26.55273
1535.019,26.556,4.88,28.7,39.8373,41.0,40.1369,-1.1627,-0.2996,26.55561
1535.968,26.559,4.88,28.7,39.8435,41.0,40.1433,-1.1565,-0.2998,26.55295
1537.067,26.557,4.88,28.7,39.8506,41.0,40.1505,-1.1494,-0.2998,26.55538
1537.99,26.557,4.88,28.7,39.8567,41.0,40.1565,-1.1433,-0.2999,26.55401
1539.018,26.556,4.92,28.7,39.8634,41.0,40.1633,-1.1366,-0.2999,26.55457
1540.042,26.557,4.88,28.7,39.8701,41.0,40.1701,-1.1299,-0.3,26.55186
1540.98,26.557,4.88,28.7,39.8762,41.0,40.1763,-1.1238,-0.3001,26.55395
1541.981,26.56,4.88,28.7,39.8827,41.0,40.1831,-1.1173,-0.3003,26.55377
1543.008,26.559,4.88,28.7,39.8894,41.0,40.1898,-1.1106,-0.3004,26.5566
1544.066,26.559,4.88,28.7,39.8963,41.0,40.1968,-1.1037,-0.3004,26.55555
1545.052,26.559,4.88,28.7,39.9027,41.0,40.2033,-1.0973,-0.3005,26.55578
1545.984,26.559,4.88,28.7,39.9088,41.0,40.2094,-1.0912,-0.3006,26.55595
1546.999,26.559,4.88,28.7,39.9154,41.0,40.2161,-1.0846,-0.3006,26.55569
1548.024,26.559,4.88,28.7,39.9221,41.0,40.2228,-1.0779,-0.3007,26.55566
1549.05,26.557,4.88,28.7,39.9288,41.0,40.2295,-1.0712,-0.3007,26.55566
1550.076,26.559,4.88,28.7,39.9355,41.0,40.2364,-1.0645,-0.3009,26.55372
1550.998,26.559,4.88,28.7,39.9415,41.0,40.2424,-1.0585,-0.3009,26.55598
1552.017,26.557,4.92,28.7,39.9482,41.0,40.2491,-1.0518,-0.3009,26.55659
1553.041,26.559,4.88,28.7,39.9549,41.0,40.256,-1.0451,-0.3011,26.55288
1554.066,26.56,4.88,28.7,39.9615,41.0,40.2628,-1.0385,-0.3013,26.55566
1555.004,26.559,4.88,28.7,39.9677,41.0,40.2689,-1.0323,-0.3013,26.55693
1556.014,26.56,4.92,28.7,39.9743,41.0,40.2757,-1.0257,-0.3014,26.55663
1557.043,26.56,4.92,28.7,39.9811,41.0,40.2825,-1.0189,-0.3014,26.55668
1558.059,26.56,4.92,28.7,39.9877,41.0,40.2892,-1.0123,-0.3015,26.55673
1559.011,26.56,4.88,28.7,39.9939,41.0,40.2955,-1.0061,-0.3016,26.55604
1560.016,26.562,4.88,28.7,40.0005,41.0,40.3022,-0.9995,-0.3017,26.55673
1561.032,26.559,4.88,28.7,40.0071,41.0,40.3088,-0.9929,-0.3017,26.55864
1562.058,26.562,4.96,28.7,40.0139,41.0,40.3158,-0.9861,-0.3018,26.5575
1563.183,26.557,4.88,28.7,40.0212,41.0,40.3231,-0.9788,-0.3018,26.55658
1564.104,26.557,4.88,28.7,40.0272,41.0,40.3291,-0.9728,-0.3019,26.55408
1565.032,26.557,4.88,28.7,40.0333,41.0,40.3352,-0.9667,-0.3019,26.55405
1566.046,26.56,4.88,28.7,40.0399,41.0,40.3421,-0.9601,-0.3022,26.55378
1567.075,26.56,4.88,28.7,40.0466,41.0,40.3488,-0.9534,-0.3022,26.55665
1568.096,26.56,4.88,28.7,40.0533,41.0,40.3555,-0.9467,-0.3023,26.5567
1569.128,26.562,4.88,28.7,40.06,41.0,40.3624,-0.94,-0.3024,26.55667
1570.038,26.562,4.88,28.7,40.0659,41.0,40.3684,-0.9341,-0.3025,26.559
1571.065,26.563,4.92,28.7,40.0727,41.0,40.3752,-0.9273,-0.3026,26.55954
1572.091,26.562,4.88,28.7,40.0794,41.0,40.382,-0.9206,-0.3026,26.55876
1573.114,26.56,4.88,28.7,40.086,41.0,40.3887,-0.914,-0.3026,26.55866
1574.047,26.56,4.88,28.7,40.0921,41.0,40.3948,-0.9079,-0.3027,26.557
1575.061,26.562,4.88,28.7,40.0987,41.0,40.4015,-0.9013,-0.3028,26.55674
1576.081,26.562,4.88,28.7,40.1054,41.0,40.4082,-0.8946,-0.3029,26.55867
1577.108,26.56,4.88,28.7,40.1121,41.0,40.415,-0.8879,-0.3029,26.55866
1578.05,26.563,4.92,28.7,40.1182,41.0,40.4213,-0.8818,-0.303,26.55788
1579.051,26.565,4.88,28.7,40.1248,41.0,40.428,-0.8752,-0.3032,26.55885
1580.076,26.562,4.92,28.7,40.1315,41.0,40.4347,-0.8685,-0.3032,26.56248
1581.104,26.562,4.92,28.7,40.1383,41.0,40.4416,-0.8617,-0.3033,26.55872
1582.128,26.563,4.88,28.7,40.1449,41.0,40.4484,-0.8551,-0.3034,26.55782
1583.064,26.563,4.88,28.7,40.151,41.0,40.4545,-0.849,-0.3035,26.55993
1584.074,26.565,4.92,28.7,40.1577,41.0,40.4613,-0.8423,-0.3036,26.5606
1585.095,26.563,4.88,28.7,40.1643,41.0,40.4679,-0.8357,-0.3036,26.56076
1586.121,26.562,4.88,28.7,40.171,41.0,40.4747,-0.829,-0.3036,26.55967
1587.144,26.563,4.88,28.7,40.1777,41.0,40.4814,-0.8223,-0.3037,26.5587
1588.173,26.566,4.88,28.7,40.1844,41.0,40.4883,-0.8156,-0.3039,26.55965
1589.087,26.566,4.88,28.7,40.1903,41.0,40.4943,-0.8097,-0.304,26.56295
1590.112,26.562,4.88,28.7,40.197,41.0,40.501,-0.803,-0.304,26.56261
1591.135,26.566,4.88,28.7,40.2037,41.0,40.508,-0.7963,-0.3043,26.55873
1592.082,26.565,4.88,28.7,40.2099,41.0,40.5142,-0.7901,-0.3043,26.56284
1593.082,26.565,4.88,28.7,40.2164,41.0,40.5207,-0.7836,-0.3043,26.56172
1594.103,26.565,4.92,28.7,40.2231,41.0,40.5275,-0.7769,-0.3044,26.56255
1595.128,26.565,4.92,28.7,40.2298,41.0,40.5343,-0.7702,-0.3044,26.56168
1596.152,26.562,4.88,28.7,40.2365,41.0,40.5409,-0.7635,-0.3044,26.56079
1597.09,26.565,4.84,28.7,40.2426,41.0,40.5472,-0.7574,-0.3047,26.55811
1598.097,26.562,4.88,28.7,40.2491,41.0,40.5538,-0.7509,-0.3047,26.56254
1599.121,26.562,4.88,28.7,40.2558,41.0,40.5605,-0.7442,-0.3047,26.55875
1600.154,26.563,4.92,28.7,40.2626,41.0,40.5674,-0.7374,-0.3048,26.55959
1601.177,26.566,4.88,28.7,40.2693,41.0,40.5743,-0.7307,-0.3051,26.55885
1602.1,26.566,4.88,28.7,40.2753,41.0,40.5804,-0.7247,-0.3051,26.56294
1603.116,26.566,4.92,28.7,40.2819,41.0,40.5871,-0.7181,-0.3051,26.56357
1604.141,26.566,4.88,28.7,40.2886,41.0,40.5939,-0.7114,-0.3052,26.56179
1605.165,26.569,4.88,28.7,40.2953,41.0,40.6007,-0.7047,-0.3054,26.56264
1606.102,26.568,4.88,28.7,40.3014,41.0,40.6069,-0.6986,-0.3055,26.56585
1607.115,26.566,4.92,28.7,40.3081,41.0,40.6135,-0.6919,-0.3055,26.56555
1608.138,26.566,4.92,28.7,40.3148,41.0,40.6203,-0.6852,-0.3055,26.56271
1609.157,26.566,4.88,28.7,40.3214,41.0,40.627,-0.6786,-0.3056,26.56181
1610.109,26.566,4.88,28.7,40.3276,41.0,40.6333,-0.6724,-0.3057,26.56288
1611.113,26.568,4.88,28.7,40.3342,41.0,40.64,-0.6658,-0.3058,26.56273
1612.134,26.571,4.92,28.7,40.3409,41.0,40.6468,-0.6591,-0.306,26.56551
1613.156,26.566,4.92,28.7,40.3476,41.0,40.6535,-0.6524,-0.3059,26.56759
1614.179,26.566,4.92,28.7,40.3543,41.0,40.6603,-0.6457,-0.306,26.56274
1615.128,26.568,4.88,28.7,40.3605,41.0,40.6667,-0.6395,-0.3062,26.56205
1616.13,26.569,4.92,28.7,40.3671,41.0,40.6733,-0.6329,-0.3062,26.56558
1617.152,26.569,4.92,28.7,40.3738,41.0,40.6801,-0.6262,-0.3063,26.56565
1618.176,26.566,4.88,28.7,40.3805,41.0,40.6868,-0.6195,-0.3063,26.56475
1619.194,26.565,4.88,28.7,40.3871,41.0,40.6935,-0.6129,-0.3063,26.56271
1620.221,26.566,4.88,28.7,40.3938,41.0,40.7002,-0.6062,-0.3064,26.5617
1621.142,26.566,4.88,28.7,40.3998,41.0,40.7063,-0.6002,-0.3065,26.56301
1622.164,26.571,4.88,28.7,40.4065,41.0,40.7133,-0.5935,-0.3068,26.5627
1623.187,26.569,4.88,28.7,40.4131,41.0,40.72,-0.5869,-0.3068,26.56755
1624.136,26.568,4.88,28.7,40.4193,41.0,40.7262,-0.5807,-0.3069,26.56588
1625.14,26.571,4.92,28.7,40.4259,41.0,40.7329,-0.5741,-0.307,26.56562
1626.266,26.566,4.92,28.7,40.4333,41.0,40.7403,-0.5667,-0.307,26.56728
1627.185,26.566,4.92,28.7,40.4394,41.0,40.7464,-0.5606,-0.3071,26.5631
1628.206,26.569,4.88,28.7,40.446,41.0,40.7533,-0.554,-0.3073,26.56186
1629.142,26.571,4.88,28.7,40.4521,41.0,40.7596,-0.5479,-0.3075,26.5659
1630.159,26.569,4.88,28.7,40.4587,41.0,40.7662,-0.5413,-0.3075,26.56761
1631.175,26.572,4.88,28.7,40.4654,41.0,40.773,-0.5346,-0.3077,26.56568
1632.201,26.571,4.88,28.7,40.4721,41.0,40.7798,-0.5279,-0.3077,26.56856
1633.227,26.572,4.88,28.7,40.4787,41.0,40.7865,-0.5213,-0.3078,26.56761
1634.155,26.572,4.88,28.7,40.4848,41.0,40.7926,-0.5152,-0.3079,26.56889
1639.768,26.571,4.88,28.7,40.5214,41.0,40.8299,-0.4786,-0.3086,26.55434
1639.791,26.569,4.88,28.7,40.5215,41.0,40.8301,-0.4785,-0.3085,26.57079
1639.793,26.571,4.88,28.7,40.5215,41.0,40.8301,-0.4785,-0.3086,26.56901
1639.795,26.571,4.88,28.7,40.5215,41.0,40.8301,-0.4785,-0.3086,26.57098
1639.807,26.571,4.88,28.7,40.5216,41.0,40.8302,-0.4784,-0.3086,26.57096
1639.809,26.571,4.88,28.7,40.5216,41.0,40.8302,-0.4784,-0.3086,26.57099
1639.811,26.571,4.88,28.7,40.5217,41.0,40.8302,-0.4783,-0.3086,26.57099
1639.812,26.569,4.92,28.7,40.5217,41.0,40.8302,-0.4783,-0.3085,26.57187
1639.817,26.571,4.88,28.7,40.5217,41.0,40.8303,-0.4783,-0.3086,26.56813
1640.185,26.569,4.92,28.7,40.5241,41.0,40.8327,-0.4759,-0.3085,26.57065
1641.209,26.571,4.92,28.7,40.5308,41.0,40.8395,-0.4692,-0.3087,26.56574
1642.234,26.574,4.88,28.7,40.5375,41.0,40.8465,-0.4625,-0.309,26.56676
1643.167,26.572,4.88,28.7,40.5436,41.0,40.8526,-0.4564,-0.309,26.57084
1644.183,26.572,4.88,28.7,40.5502,41.0,40.8593,-0.4498,-0.309,26.56865
1645.21,26.572,4.92,28.7,40.557,41.0,40.866,-0.443,-0.3091,26.5695
1646.227,26.572,4.92,28.7,40.5637,41.0,40.8728,-0.4363,-0.3091,26.56868
1647.176,26.572,4.88,28.7,40.5698,41.0,40.879,-0.4302,-0.3092,26.568
1648.181,26.574,4.88,28.7,40.5764,41.0,40.8857,-0.4236,-0.3094,26.56868
1649.199,26.571,4.88,28.7,40.583,41.0,40.8924,-0.417,-0.3094,26.57059
1650.222,26.571,4.88,28.7,40.5897,41.0,40.8991,-0.4103,-0.3094,26.56767
1651.244,26.572,4.92,28.7,40.5964,41.0,40.9059,-0.4036,-0.3095,26.56855
1652.274,26.574,4.84,28.7,40.6031,41.0,40.9128,-0.3969,-0.3098,26.56686
1653.193,26.574,4.84,28.7,40.609,41.0,40.9188,-0.391,-0.3098,26.57088
1654.215,26.575,4.88,28.7,40.6157,41.0,40.9255,-0.3843,-0.3099,26.57146
1655.238,26.572,4.88,28.7,40.6223,41.0,40.9322,-0.3777,-0.3099,26.57158
1656.271,26.572,4.88,28.7,40.6291,41.0,40.939,-0.3709,-0.3099,26.56863
1657.198,26.572,4.88,28.7,40.6351,41.0,40.9451,-0.3649,-0.31,26.56896
1658.226,26.577,4.92,28.7,40.6419,41.0,40.9521,-0.3581,-0.3103,26.56953
1659.231,26.577,4.92,28.7,40.6485,41.0,40.9588,-0.3515,-0.3103,26.57361
1660.257,26.574,4.88,28.7,40.6552,41.0,40.9655,-0.3448,-0.3104,26.57268
1661.205,26.577,4.84,28.7,40.6613,41.0,40.9719,-0.3387,-0.3106,26.56998
1662.209,26.574,4.92,28.7,40.6679,41.0,40.9785,-0.3321,-0.3106,26.57534
1663.229,26.571,4.88,28.7,40.6745,41.0,40.9851,-0.3255,-0.3106,26.5698
1664.255,26.578,4.92,28.7,40.6813,41.0,40.9923,-0.3187,-0.311,26.56858
1665.279,26.575,4.88,28.7,40.6879,41.0,40.999,-0.3121,-0.311,26.57364
1666.214,26.575,4.88,28.7,40.694,41.0,41.0051,-0.306,-0.3111,26.5719
1667.221,26.578,4.88,28.7,40.7006,41.0,41.0119,-0.2994,-0.3113,26.57166
1668.244,26.572,4.88,28.7,40.7073,41.0,41.0185,-0.2927,-0.3113,26.57453
1669.27,26.577,4.88,28.7,40.714,41.0,41.0256,-0.286,-0.3116,26.56871
1670.218,26.577,4.88,28.7,40.7201,41.0,41.0318,-0.2799,-0.3117,26.57379
1671.223,26.577,4.92,28.7,40.7267,41.0,41.0384,-0.2733,-0.3117,26.57453
1672.238,26.577,4.92,28.7,40.7334,41.0,41.0452,-0.2666,-0.3118,26.57364
1673.262,26.577,4.88,28.7,40.7401,41.0,41.0519,-0.2599,-0.3119,26.57272
1674.286,26.578,4.88,28.7,40.7468,41.0,41.0587,-0.2532,-0.312,26.57357
1675.23,26.577,4.88,28.7,40.7529,41.0,41.0649,-0.2471,-0.312,26.57482
1676.235,26.578,4.84,28.7,40.7594,41.0,41.0715,-0.2406,-0.3121,26.57276
1677.254,26.575,4.88,28.7,40.766,41.0,41.0782,-0.234,-0.3121,26.57542
1678.281,26.575,4.88,28.7,40.7727,41.0,41.0849,-0.2273,-0.3122,26.57165
1679.315,26.577,4.88,28.7,40.7795,41.0,41.0918,-0.2205,-0.3124,26.5716
1680.247,26.578,4.88,28.7,40.7855,41.0,41.098,-0.2145,-0.3125,26.57388
1681.253,26.575,4.88,28.7,40.7921,42.0,41.1046,-1.2079,-0.3125,26.57463
1682.274,26.578,4.92,28.7,40.7988,42.0,41.1114,-1.2012,-0.3126,26.57256
1683.297,26.575,4.88,28.7,40.8055,42.0,41.1181,-1.1945,-0.3126,26.57371
1684.33,26.578,4.88,28.7,40.8122,42.0,41.1251,-1.1878,-0.3128,26.57163
1685.258,26.578,4.88,28.7,40.8183,42.0,41.1312,-1.1817,-0.3129,26.57488
1686.268,26.578,4.88,28.7,40.8248,42.0,41.1378,-1.1752,-0.313,26.57463
1687.291,26.577,4.88,28.7,40.8315,42.0,41.1445,-1.1685,-0.313,26.57459
1688.314,26.578,4.88,28.7,40.8382,42.0,41.1513,-1.1618,-0.3131,26.57362
1689.342,26.578,4.88,28.7,40.8449,42.0,41.158,-1.1551,-0.3132,26.57457
1690.274,26.578,4.92,28.7,40.851,42.0,41.1642,-1.149,-0.3132,26.57579
1691.285,26.578,4.92,28.7,40.8576,42.0,41.1709,-1.1424,-0.3132,26.57468
1692.308,26.578,4.88,28.7,40.8643,42.0,41.1777,-1.1357,-0.3133,26.57375
1693.337,26.577,4.88,28.7,40.871,42.0,41.1844,-1.129,-0.3134,26.57458
1694.277,26.577,4.92,28.7,40.8772,42.0,41.1906,-1.1228,-0.3134,26.5748
1695.279,26.577,4.88,28.7,40.8837,42.0,41.1972,-1.1163,-0.3135,26.57285
1696.311,26.58,4.88,28.7,40.8905,42.0,41.2042,-1.1095,-0.3137,26.5736
1697.437,26.58,4.92,28.7,40.8979,42.0,41.2116,-1.1021,-0.3138,26.57711
1698.352,26.58,4.92,28.7,40.9039,42.0,41.2177,-1.0961,-0.3138,26.57697
1699.291,26.578,4.88,28.7,40.91,42.0,41.2238,-1.09,-0.3138,26.576
1700.302,26.578,4.92,28.7,40.9166,42.0,41.2305,-1.0834,-0.3139,26.57556
1701.326,26.58,4.92,28.7,40.9234,42.0,41.2374,-1.0766,-0.314,26.57466
1702.362,26.58,4.88,28.7,40.9301,42.0,41.2442,-1.0699,-0.3141,26.57567
1703.376,26.578,4.88,28.7,40.9367,42.0,41.2509,-1.0633,-0.3141,26.57661
1704.305,26.578,4.88,28.7,40.9428,42.0,41.257,-1.0572,-0.3142,26.57495
1705.317,26.582,4.88,28.7,40.9494,42.0,41.2639,-1.0506,-0.3145,26.57467
1706.341,26.58,4.88,28.7,40.956,42.0,41.2705,-1.044,-0.3145,26.57852
1707.364,26.58,4.92,28.7,40.9628,42.0,41.2773,-1.0372,-0.3145,26.5775
1708.387,26.578,4.88,28.7,40.9694,42.0,41.284,-1.0306,-0.3146,26.57575
1709.413,26.582,4.88,28.7,40.9761,42.0,41.291,-1.0239,-0.3149,26.57464
1710.334,26.582,4.88,28.7,40.9821,42.0,41.297,-1.0179,-0.3149,26.57887
1711.365,26.578,4.88,28.7,40.9888,42.0,41.3038,-1.0112,-0.3149,26.57854
1712.381,26.582,4.88,28.7,40.9955,42.0,41.3107,-1.0045,-0.3152,26.5747
1713.32,26.582,4.88,28.7,41.0016,42.0,41.3168,-0.9984,-0.3153,26.57882
1714.331,26.58,4.92,28.7,41.0082,42.0,41.3235,-0.9918,-0.3153,26.5795
1715.353,26.582,4.88,28.7,41.0149,42.0,41.3304,-0.9851,-0.3155,26.57578
1716.378,26.583,4.88,28.7,41.0216,42.0,41.3372,-0.9784,-0.3156,26.57855
1717.398,26.583,4.88,28.7,41.0282,42.0,41.3439,-0.9718,-0.3156,26.57956
1718.332,26.585,4.88,28.7,41.0343,42.0,41.3501,-0.9657,-0.3158,26.57985
1719.342,26.582,4.88,28.7,41.0409,42.0,41.3567,-0.9591,-0.3158,26.58155
1720.367,26.582,4.92,28.7,41.0476,42.0,41.3635,-0.9524,-0.3158,26.57949
1721.393,26.582,4.88,28.7,41.0543,42.0,41.3702,-0.9457,-0.3159,26.57773
1722.422,26.583,4.88,28.7,41.061,42.0,41.3771,-0.939,-0.316,26.57857
1723.344,26.583,4.88,28.7,41.067,42.0,41.3831,-0.933,-0.3161,26.5799
1724.365,26.58,4.88,28.7,41.0737,42.0,41.3898,-0.9263,-0.3161,26.57958
1725.389,26.582,4.88,28.7,41.0804,42.0,41.3966,-0.9196,-0.3163,26.57666
1726.411,26.585,4.88,28.7,41.087,42.0,41.4035,-0.913,-0.3165,26.57859
